#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA2D13
#Date Time: 2023-11-30 12:18:07.270
#Sample rate: 63979.5Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Triangle
#Frequency: 50 Hz
#Period: 20 ms
#Amplitude: 5 V
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 2 (V)
-0.07993246687042825,0.5675390359619862
-0.07991683687042825,0.691824932356055
-0.07990120687042826,0.8198770680347325
-0.07988557687042826,0.9592279215674744
-0.07986994687042825,1.079747578676938
-0.07985431687042825,1.222864671494335
-0.07983868687042825,1.335851850034413
-0.07982305687042826,1.486501421421092
-0.07980742687042826,1.599488599961153
-0.07979179687042826,1.746371932063232
-0.07977616687042825,1.863125349888027
-0.07976053687042825,2.006242442705431
-0.07974490687042826,2.134294578384108
-0.07972927687042826,2.258580474778175
-0.07971364687042826,2.401697567595586
-0.07969801687042825,2.529749703274386
-0.07968238687042825,2.669100556807118
-0.07966675687042825,2.789620213916531
-0.07965112687042826,2.940269785303211
-0.07963549687042826,3.05702320312794
-0.07961986687042825,3.200140295945408
-0.07960423687042825,3.328192431624148
-0.07958860687042825,3.463777045872221
-0.07957297687042826,3.599361660120232
-0.07955734687042826,3.7236475565143
-0.07954171687042826,3.870530888616379
-0.07952608687042825,3.987284306441177
-0.07951045687042825,4.137933877827908
-0.07949482687042826,4.250921056367918
-0.07947919687042826,4.401570627754666
-0.07946356687042826,4.518324045579395
-0.07944793687042825,4.66520737768153
-0.07943230687042825,4.785727034790934
-0.07941667687042825,4.921311649039009
-0.07940104687042826,5.060662502571688
-0.07938541687042826,5.184948398965755
-0.07936978687042825,5.328065491783221
-0.07935415687042825,5.448585148892631
-0.07933852687042825,5.595468480994697
-0.07932289687042826,5.712221898819373
-0.07930726687042826,5.86663770949079
-0.07929163687042826,5.994689845169526
-0.07927600687042825,6.13027445941766
-0.07926037687042825,6.265859073665728
-0.07924474687042826,6.390144970059739
-0.07922911687042826,6.540794541446487
-0.07921348687042826,6.657547959271217
-0.07919785687042825,6.808197530658018
-0.07918222687042825,6.924950948482762
-0.07916659687042825,7.075600519869494
-0.07915096687042826,7.188587698409504
-0.07913533687042826,7.339237269796252
-0.07911970687042826,7.45975692690565
-0.07910407687042825,7.595341541153788
-0.07908844687042825,7.738458633971191
-0.07907281687042826,7.862744530365201
-0.07905718687042826,8.005861623182611
-0.07904155687042826,8.12638128029201
-0.07902592687042825,8.280797090963478
-0.07901029687042825,8.393784269503557
-0.07899466687042825,8.544433840890287
-0.07897903687042826,8.657421019430297
-0.07896340687042826,8.804304351532375
-0.07894777687042825,8.943655205065175
-0.07893214687042825,9.071707340743918
-0.07891651687042825,9.214824433561319
-0.07890088687042826,9.335344090670661
-0.07888525687042826,9.48599366205741
-0.07886962687042826,9.598980840597472
-0.07885399687042825,9.749630411984274
-0.07883836687042825,9.870150069093684
-0.07882273687042826,10.0170334011957
-0.07880710687042826,10.14131929758976
-0.07879147687042826,10.27690391183784
-0.07877584687042825,10.41625476537063
-0.07876021687042825,10.53677442248
-0.07874458687042825,10.58573553318067
-0.07872895687042826,10.57820305461133
-0.07871332687042826,10.570670576042
-0.07869769687042825,10.57067057604199
-0.07868206687042825,10.55937185818799
-0.07866643687042825,10.55937185818799
-0.07865080687042826,10.55560561890332
-0.07863517687042826,10.54807314033398
-0.07861954687042826,10.54430690104931
-0.07860391687042825,10.54054066176464
-0.07858828687042825,10.53300818319531
-0.07857265687042826,10.52924194391064
-0.07855702687042826,10.52547570462597
-0.07854139687042826,10.5217094653413
-0.07852576687042825,10.51794322605663
-0.07851013687042825,10.51417698677196
-0.07849450687042825,10.5104107474873
-0.07847887687042826,10.50664450820263
-0.07846324687042826,10.50287826891796
-0.07844761687042826,10.49911202963329
-0.07843198687042825,10.49534579034862
-0.07841635687042825,10.49157955106395
-0.07840072687042826,10.48404707249462
-0.07838509687042826,10.48028083320995
-0.07836946687042826,10.47651459392528
-0.07835383687042825,10.47274835464061
-0.07833820687042825,10.46898211535594
-0.07832257687042826,10.46521587607127
-0.07830694687042826,10.4614496367866
-0.07829131687042826,10.45768339750193
-0.07827568687042825,10.4501509189326
-0.07826005687042825,10.45015091893259
-0.07824442687042825,10.44261844036326
-0.07822879687042826,10.43885220107859
-0.07821316687042826,10.43508596179392
-0.07819753687042826,10.43131972250925
-0.07818190687042825,10.42755348322458
-0.07816627687042825,10.42002100465525
-0.07815064687042826,10.41625476537058
-0.07813501687042826,10.41625476537058
-0.07811938687042826,10.40872228680124
-0.07810375687042825,10.40495604751657
-0.07808812687042825,10.4011898082319
-0.07807249687042825,10.39742356894723
-0.07805686687042826,10.39365732966257
-0.07804123687042826,10.3898910903779
-0.07802560687042825,10.38235861180856
-0.07800997687042825,10.38235861180856
-0.07799434687042825,10.37482613323922
-0.07797871687042826,10.37105989395455
-0.07796308687042826,10.36729365466989
-0.07794745687042826,10.36352741538522
-0.07793182687042825,10.35976117610055
-0.07791619687042825,10.35599493681588
-0.07790056687042826,10.35222869753121
-0.07788493687042826,10.34846245824654
-0.07786930687042826,10.34469621896187
-0.07785367687042825,10.33716374039254
-0.07783804687042825,10.33716374039254
-0.07782241687042825,10.33339750110786
-0.07780678687042826,10.32586502253853
-0.07779115687042826,10.32209878325386
-0.07777552687042825,10.32209878325386
